end_of_quarter,ticker,industry,sector,fte,auditrisk,compensationrisk,boardrisk,shareholderrightsrisk,maxage,dividends,weekly_price_0,weekly_price_1,weekly_price_2,weekly_price_3,weekly_price_4,weekly_price_5,weekly_price_6,weekly_price_7,weekly_price_8,weekly_price_9,increase
2023-03-31,TBBK,Banks—Regional,,757.0,4.0,5.0,3.0,1.0,86400,,29.267499923706055,29.860000228881837,29.06749963760376,29.97400016784668,34.28800048828125,35.353999328613284,36.215999603271484,34.22249984741211,34.71399993896485,33.021999740600585,0.17199278070264531
2023-06-30,TBBK,Banks—Regional,,757.0,4.0,5.0,3.0,1.0,86400,,27.71500015258789,27.260000228881836,27.6060001373291,27.39000015258789,27.955999755859374,30.05800018310547,29.071999740600585,30.779999923706054,32.03000030517578,32.0625,0.056661512638973566
2023-09-30,TBBK,Banks—Regional,,757.0,4.0,5.0,3.0,1.0,86400,,32.650001525878906,32.582499504089355,34.70199966430664,38.145999908447266,39.402000427246094,38.912000274658205,39.15999984741211,36.145999908447266,35.4640007019043,36.8120002746582,0.12913615374424528
2023-12-31,TBBK,Banks—Regional,,757.0,4.0,5.0,3.0,1.0,86400,,34.19199981689453,34.4379997253418,33.94199981689453,32.80199966430664,37.002000427246095,38.033999633789065,39.05799942016601,38.86750030517578,38.82999954223633,39.5,-0.1628876771952778
2022-03-31,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,20.613999557495116,20.416000366210938,19.71750020980835,19.765999603271485,20.235999298095702,20.551999664306642,20.254000091552733,16.932499885559082,17.563999557495116,18.727999877929687,-0.16154657694045707
2022-06-30,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,19.14666684468587,19.763999938964844,20.445000171661377,19.3939998626709,18.677999877929686,18.86999969482422,17.76400032043457,17.552000045776367,18.047999954223634,17.299999713897705,-0.08929701398470678
2022-09-30,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,15.924999713897705,15.460000038146973,15.327999877929688,15.280000114440918,15.581999969482421,15.842000007629395,16.966000366210938,17.131999969482422,17.026000213623046,16.431999969482423,-0.23884890546315435
2022-12-31,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,13.899999618530273,14.26599998474121,14.446000099182129,15.257999801635743,16.264000129699706,15.917999839782714,11.59000015258789,10.468000030517578,10.210000038146973,10.310000038146972,-0.06721160360895993
2023-03-31,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,11.575000047683716,11.55200023651123,11.71749997138977,12.779999923706054,13.568000030517577,11.772000122070313,11.981999969482422,12.769999980926514,12.169999694824218,11.47199993133545,-0.2083730243924659
2023-06-30,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,10.390000343322754,10.747499942779541,11.117999839782716,10.652000045776367,9.868000030517578,9.269999980926514,7.323999977111816,7.057999897003174,7.097999858856201,6.759999990463257,1.2247874221590818
2023-09-30,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,8.229999542236328,8.542500019073486,8.148000049591065,7.787999820709229,8.153999996185302,9.310000133514404,16.30799961090088,18.268000030517577,17.8939998626709,20.42400016784668,0.06008093284887485
2023-12-31,TDS,Telecom Services,,8800.0,1.0,3.0,10.0,10.0,86400,,16.802000045776367,17.777999877929688,18.905999755859376,18.139999771118163,18.660000610351563,18.1939998626709,18.928000259399415,19.30999994277954,19.620000457763673,19.00999984741211,-0.11618946189871517
2022-03-31,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,119.6520004272461,116.57799987792968,105.86999893188477,86.39199981689453,87.44199981689454,94.39199829101562,95.35600128173829,93.69000053405762,97.25,93.4260009765625,-0.33450327665547197
2022-06-30,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,93.24000040690105,82.12799987792968,76.78499794006348,75.75600128173828,70.61200103759765,72.11399993896484,68.86600036621094,66.54600219726562,68.79400024414062,72.42500114440918,-0.12899615597306516
2022-09-30,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,63.275001525878906,65.16749954223633,63.886000061035155,67.89600067138672,71.04800109863281,72.1760009765625,72.74199981689453,74.45200042724609,67.32799835205078,61.02799987792969,-0.0761729439904163
2022-12-31,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,54.349998474121094,57.3879997253418,54.35800018310547,52.88400039672852,49.5859992980957,50.12799987792969,56.289999389648436,58.16999893188476,59.839999198913574,58.95199966430664,0.1640860631917303
2023-03-31,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,50.312499046325684,51.22200012207031,49.63249969482422,53.27799911499024,59.39000015258789,63.79199905395508,63.8259994506836,61.57749938964844,60.66399993896484,58.349999237060544,0.06286595978037174
2023-06-30,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,57.97500038146973,55.760000228881836,56.225999450683595,54.43800048828125,51.49399948120117,49.694000244140625,48.025,51.61599960327148,53.55999984741211,54.48750019073486,0.06702897913375716
2023-09-30,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,60.720001220703125,61.5024995803833,64.06000061035157,66.88600006103516,70.01999969482422,70.17400207519532,68.68300018310546,66.17200012207032,63.80200119018555,64.33799896240234,0.2749244885248519
2023-12-31,TFIN,Banks—Regional,,1468.0,2.0,3.0,2.0,5.0,86400,,61.427999114990236,60.41399917602539,60.29799957275391,59.715999603271484,63.66600036621094,65.98400115966797,69.17599945068359,70.04249954223633,68.18000030517578,71.5499984741211,-0.0003785812734176155
2022-03-31,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,20.324000549316406,20.85199966430664,19.857500076293945,18.55,18.439999771118163,20.189999771118163,23.403999710083006,23.40749979019165,24.49200019836426,22.945999526977538,-0.4885284828332215
2022-06-30,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,25.5500005086263,24.788000106811523,24.869999408721924,25.5560001373291,23.666000366210938,22.450000381469728,20.094000244140624,17.71399974822998,15.02000026702881,15.425000190734863,-0.3363431361820377
2022-09-30,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,13.335000038146973,13.117499828338623,13.072000122070312,14.51200008392334,15.203999900817871,15.326000213623047,14.744000053405761,15.044000053405762,13.869999885559082,12.742000007629395,0.16181599126394375
2022-12-31,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,8.59000015258789,9.411999893188476,8.506000137329101,8.976000213623047,8.956000137329102,9.242000007629395,11.397999954223632,11.683999824523926,11.637500286102295,11.46200008392334,0.11240308931345058
2023-03-31,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,10.259999752044678,10.029999923706054,9.759999990463257,10.707999992370606,11.792000007629394,12.398000144958496,12.769999885559082,12.732500076293945,12.581999969482421,11.954000091552734,0.0664365395989598
2023-06-30,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,11.53499984741211,11.262500047683716,11.068000030517577,11.100000190734864,10.820000267028808,10.439999961853028,10.179999923706054,11.507999992370605,11.876000213623048,11.457499742507935,-0.38075990959753325
2023-09-30,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,12.369999885559082,11.942500114440918,12.260000038146973,11.995999908447265,11.881999969482422,10.553999900817871,8.676000213623047,8.507999992370605,9.184000205993652,9.407999992370605,1.1815789647049524
2023-12-31,TGI,Aerospace & Defense,,4937.0,9.0,8.0,4.0,1.0,86400,,7.444000148773194,7.440000057220459,7.561999988555908,7.333999919891357,7.67800006866455,9.211999893188477,10.67800006866455,10.805000066757202,11.005999946594239,11.494000053405761,-0.09378883186982831
2022-03-31,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,86.98199920654297,95.8020004272461,94.14999961853027,90.14399871826171,88.7260009765625,88.2739974975586,89.68800048828125,86.87750053405762,79.34599914550782,67.41799850463867,-0.15292992666526628
2022-06-30,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,72.75333404541016,70.63400115966797,69.4174976348877,70.01799926757812,66.91199951171875,68.91600036621094,63.72799987792969,65.9900016784668,65.61200103759765,70.22000122070312,-0.19131547277521885
2022-09-30,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,62.63999938964844,62.054999351501465,58.965999603271484,60.60199966430664,62.67199935913086,61.39800033569336,63.69600067138672,67.31000061035157,62.162000274658205,59.943999481201175,0.33219385903539017
2022-12-31,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,49.72999954223633,54.79000015258789,54.61799926757813,55.90400009155273,56.572000122070314,61.46399917602539,69.63199920654297,73.36200103759765,72.38500022888184,71.43599853515624,-0.10675776677594988
2023-03-31,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,67.51249885559082,71.74199829101562,72.21500015258789,71.51799926757812,73.88799896240235,72.98600158691406,72.39200134277344,66.06249904632568,64.59999923706054,62.66000061035156,-0.06603770249401152
2023-06-30,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,59.619998931884766,57.59749984741211,57.544000244140626,57.55,57.38600082397461,59.54000015258789,58.289999389648436,57.395999908447266,57.24399948120117,55.8125,-0.0398159629592952
2023-09-30,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,56.5099983215332,56.09500026702881,54.854000091552734,54.966000366210935,57.05999984741211,63.93199844360352,62.295999908447264,60.13400039672852,60.6640007019043,60.32400054931641,-0.03873692974234021
2023-12-31,THRM,Auto Parts,,14504.0,4.0,2.0,2.0,3.0,86400,,54.4240005493164,54.45800094604492,54.41999969482422,48.3620002746582,41.57400054931641,44.97200012207031,46.34599990844727,46.75250053405762,46.15199966430664,45.900000762939456,0.0652215162385871
2022-03-31,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,39.25199966430664,34.869999694824216,31.84749984741211,30.777999496459962,31.986000061035156,31.829999923706055,30.54000015258789,29.467500686645508,28.927999877929686,28.161999893188476,-0.2115931929361088
2022-06-30,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,28.600000381469727,28.513999938964844,28.25,27.938000106811522,26.415999984741212,26.317999649047852,24.313999557495116,24.433999633789064,25.345999908447265,25.517500400543213,0.03439037421857483
2022-09-30,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,22.579999923706055,23.27999973297119,22.194000244140625,23.403999710083006,23.705999755859374,25.186000061035156,27.563999938964844,28.21800003051758,26.88400001525879,25.795999908447264,-0.1747700299803793
2022-12-31,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,22.829999923706055,22.98399963378906,20.670000076293945,20.629999923706055,20.554000091552734,19.638000106811525,18.82399978637695,19.177999877929686,19.265000343322754,19.013999938964844,0.16606505013208808
2023-03-31,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,19.369999885559082,19.678000259399415,20.384999752044678,22.063999938964844,23.136000061035155,23.727999877929687,23.939999771118163,24.289999961853027,23.776000213623046,22.547999572753906,0.08412838590576854
2023-06-30,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,22.835000038146973,22.669999599456787,22.702000045776366,22.963999938964843,22.318000030517577,21.821999740600585,20.88400001525879,22.660000228881835,23.11999969482422,23.585000038146973,-0.2369918631423103
2023-09-30,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,24.600000381469727,24.637499809265137,24.811999893188478,24.812000274658203,23.731999969482423,23.69600028991699,24.172000122070312,23.679999542236327,22.1060001373291,20.68599967956543,0.10838778349474461
2023-12-31,THRY,Internet Content & Information,,2988.0,5.0,4.0,8.0,4.0,86400,,19.09800033569336,19.042000579833985,18.263999938964844,17.857999801635742,17.382000350952147,18.55399971008301,18.681999969482423,18.56999969482422,18.0560001373291,18.940000152587892,0.079115413897926
2022-03-31,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,42.78600006103515,43.235999298095706,41.39750003814697,39.88999938964844,37.4359992980957,35.51599960327148,40.30200042724609,40.27999973297119,37.50400009155273,34.32800064086914,0.27495360223442417
2022-06-30,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,32.789999643961586,32.816000366210936,33.93249988555908,33.927999877929686,32.725999450683595,31.21800003051758,37.193999481201175,37.2120002746582,40.87799987792969,40.69999980926514,0.0071735829567133105
2022-09-30,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,42.39500045776367,42.34000015258789,43.716000366210935,44.13399963378906,44.06399917602539,44.07199935913086,46.51199951171875,49.3879997253418,47.95800018310547,46.513999938964844,0.15275821868557865
2022-12-31,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,42.41999816894531,45.34199905395508,46.460000610351564,47.609999084472655,49.172000122070315,49.502000427246095,47.12999954223633,47.21999969482422,48.55500030517578,49.32199935913086,0.020671271160795344
2023-03-31,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,49.75500011444092,49.47200012207031,47.71000003814697,47.27799987792969,47.66599960327149,48.10999984741211,48.262000274658206,49.290000915527344,49.10599975585937,47.831999969482425,0.01150105121648978
2023-06-30,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,50.14999961853027,51.3100004196167,51.6740005493164,51.95,52.52600021362305,53.82199935913086,52.986000061035156,51.30800018310547,48.94199981689453,47.542500495910645,-0.13497417810425905
2023-09-30,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,50.380001068115234,50.1875,50.39800109863281,50.97999954223633,51.87000045776367,51.85999984741211,47.060000610351565,47.09000015258789,44.880000305175784,46.04000015258789,-0.04228276497162951
2023-12-31,THS,Packaged Foods,,7400.0,2.0,10.0,4.0,5.0,86400,,42.51399917602539,40.80799942016601,41.104000091552734,41.146000671386716,41.91399917602539,38.9379997253418,40.03600006103515,40.99499988555908,40.466000366210935,41.63999938964844,-0.09260575984116153
2022-01-02,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,15.649999809265136,15.317999839782715,15.064000129699707,14.945999717712402,15.21200008392334,16.4620002746582,16.444000053405762,16.06499981880188,14.617999839782716,15.626000213623048,-0.14664197337609178
2022-04-03,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,15.947999954223633,14.963999938964843,13.75,13.213999938964843,13.186000061035156,13.414000129699707,13.701999855041503,13.125,14.129999923706055,13.155999755859375,-0.04442772322675999
2022-07-03,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,12.91599998474121,12.660000085830688,12.979999923706055,12.654000091552735,13.223999786376954,13.230000114440918,13.610000228881836,13.968000030517578,14.322500228881836,14.663999938964844,-0.2949019787358303
2022-10-02,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,12.71999979019165,12.955999946594238,13.952000045776368,14.319999885559081,14.242000198364257,12.68600025177002,13.131999969482422,12.458000183105469,11.230000114440918,10.462500095367432,0.04555088181034872
2023-01-01,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,10.146000099182128,10.183999824523926,10.390000152587891,10.896000099182128,10.87400016784668,10.684000015258789,10.844000053405761,11.035000085830688,10.910000038146972,10.6,-0.1888112187919376
2023-04-02,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,10.142499923706055,10.794000053405762,10.627500057220459,10.98799991607666,11.614000129699708,11.505999755859374,11.51200008392334,9.297500133514404,9.189999961853028,8.715999794006347,0.08118079189688869
2023-07-02,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,7.702499985694885,7.6940000534057615,7.89399995803833,7.586000061035156,7.664000034332275,6.98799991607666,6.951999950408935,7.1379999160766605,7.100000023841858,7.847999858856201,0.0839779240734053
2023-10-01,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,8.832499980926514,9.01400032043457,9.170000076293945,9.481999969482422,9.81400032043457,10.310000038146972,10.05,9.897999954223632,10.270000076293945,9.792500019073486,0.3091285722101095
2023-12-31,TILE,Building Products & Equipment,,3619.0,4.0,3.0,4.0,4.0,86400,,9.669999885559083,9.422000122070312,9.401999855041504,8.90999984741211,9.136000061035157,9.318000030517577,9.888000106811523,10.044999837875366,10.141999816894531,10.963999938964843,0.42017465798770026
2022-03-31,TMP,Banks—Regional,,942.0,7.0,9.0,3.0,7.0,86400,0.57,84.58951263427734,84.17051391601562,81.7637710571289,80.81060333251953,79.52382965087891,78.83400115966796,79.89599914550782,78.52000045776367,78.497998046875,78.6479995727539,-0.09365011519148299
2022-06-30,TMP,Banks—Regional,,942.0,7.0,9.0,3.0,7.0,86400,,78.47333272298177,76.3020004272461,76.55249977111816,77.88400268554688,75.05599975585938,74.55800018310546,73.33999938964844,72.22000122070312,74.13199920654297,75.02000045776367,0.013176208013065419
2022-09-30,TMP,Banks—Regional,,942.0,7.0,9.0,3.0,7.0,86400,,72.52499771118164,72.77000045776367,71.81399993896484,74.10400085449218,76.43800048828125,75.48399963378907,76.26999969482422,78.94600067138671,75.07799987792968,72.35599975585937,0.06651052077917316
2022-12-31,TMP,Banks—Regional,,942.0,7.0,9.0,3.0,7.0,86400,,72.62000274658203,74.71599884033203,75.85,78.2500015258789,80.54400024414062,82.71799926757812,81.87000122070313,82.98200225830078,83.7450008392334,83.00800170898438,-0.150492970920605
2023-03-31,TMP,Banks—Regional,,942.0,7.0,9.0,3.0,7.0,86400,,76.64000129699707,76.30799865722656,75.14249992370605,74.83400115966796,76.18600006103516,77.25599975585938,76.7040008544922,75.58000183105469,74.52199859619141,72.20199890136719,-0.14393594488859943
